osm_id	name	bench	btst	bus	departures_board	description	highway	layer	level	local_ref	mvv:zone	name:bar	name:etymology:wikidata	name:official	network	network:guid	network:short	network:wikidata	network:wikipedia	note	official_name	old_name	operator	public_transport	public_transport:version	rail	railway	railway:position	railway:ref	ref	ref:IFOPT	ref_name	shelter	short_name	source	subway	train	tram	uic_name	uic_ref	wheelchair	wheelchair:description	wheelchair:tram	wikidata	wikipedia	geometry
1540446506	Arabellastraße	NA	NA	NA	NA	Arabellastraße, Stop Tram 16/37 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	4	de:09162:651:3:4	Arabellastraße, München	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6184224, 48.1535517)
1545921487	Herkomerplatz	NA	NA	yes	NA	Herkomerplatz, Stop Tram 16/37/N17 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz)/Amalienburgstraße und Bus 54/154/187/N44 Richtung Münchner Freiheit/Nordbad/Arabellapark/Ostbahnhof	bus_stop	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:76:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6086075, 48.150862)
1550211300	Germering-Unterpfaffenhofen	NA	NA	NA	NA	Germering-Unterpfaffenhofen, Gleis 3, Ri.Flughafen München	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	MUG	3	NA	NA	NA	NA	NA	NA	yes	NA	NA	8006006	NA	NA	NA	NA	NA	c(11.3640503, 48.1287835)
1550211305	Germering-Unterpfaffenhofen	NA	NA	NA	NA	Germering-Unterpfaffenhofen, Gleis 1, S8 Ri.Herrsching	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	MUG	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8006006	NA	NA	NA	NA	NA	c(11.3640007, 48.1289226)
1555908568	Effnerplatz	NA	NA	NA	NA	Effnerplatz, Stop Tram 16/37 Richtung St. Emmeram und Endhalt Tram 16/37(zeitweise)/N17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6134876, 48.1520216)
1555908584	Effnerplatz	NA	NA	NA	NA	Effnerplatz, Stop Tram 16/37 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz) (Tram 16 nur zeitweise; teilweise Endhaltestelle Tram 37)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6131215, 48.1519806)
1562420365	Herzogstraße	NA	NA	NA	NA	Herzogstraße, Stop Tram 27/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:311:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5640738, 48.1631727)
1562622990	Ackermannstraße	NA	NA	NA	NA	Ackermannstraße, Stop Tram 27/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.564882, 48.1675982)
1562831724	Elisabethplatz	NA	NA	NA	NA	Elisabethplatz, Stop Tram 27/28/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5749463, 48.157826)
1562831842	Karl-Theodor-Straße	NA	NA	NA	NA	Karl-Theodor-Straße, Stop Tram 12/28 Richtung Romanplatz/Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	c(11.5740274, 48.1666752)
1562853769	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus), Gleis 1, S1/S2/S3/S4/S6/S7/S8 Ri.Ostbahnhof	NA	-3	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München Karlsplatz	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MKA	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004132	no	NA	NA	Q315629	de:Bahnhof München Karlsplatz	c(11.5656712, 48.1393929)
1562853773	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus), Gleis 2, S1/S2/S3/S4/S6/S7/S8 Ri.Pasing	NA	-3	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München Karlsplatz	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MKA	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004132	limited	NA	NA	Q315629	de:Bahnhof München Karlsplatz	c(11.5657861, 48.1395114)
1570966874	Mauerkircherstraße	NA	NA	NA	NA	Mauerkircherstraße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:77:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6002412, 48.1488305)
1570967044	Mauerkircherstraße	NA	NA	NA	NA	Mauerkircherstraße, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:77:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6013951, 48.1488403)
1609070463	Studentenstadt	NA	NA	NA	NA	Studentenstadt Gleis 2, U6 Ri.Klinikum Großhadern	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6071612, 48.1831253)
1609995476	Alte Heide	NA	NA	NA	NA	U-Bahnhof Alte Heide, Gleis 2	NA	-2	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6025897, 48.1786848)
1609995477	Alte Heide	NA	NA	NA	NA	U-Bahnhof Alte Heide, Gleis 1	NA	-2	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6027373, 48.1786222)
1611963485	Grünwald, Bavariafilmplatz	NA	NA	NA	NA	Grünwald, Bavariafilmplatz, Stop Tram 25 Richtung Grünwald, Derbolfinger Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5462713, 48.0677338)
1615790329	Nordfriedhof	NA	NA	NA	NA	Nordfriedhof Gleis 1, U6 Ri.Klinikum Großhadern	NA	NA	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5969302, 48.1731653)
1615790330	Nordfriedhof	NA	NA	NA	NA	Nordfriedhof Gleis 2, U6 Ri.Garching-Forschungszentrum	NA	NA	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5969722, 48.1731431)
1654971118	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	11	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5574067, 48.1398982)
1654971124	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	12	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.557412, 48.1399336)
1654971129	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	13	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.557428, 48.140041)
1654971133	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	14	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5574337, 48.1400791)
1654971140	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	15	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5574512, 48.1401957)
1654971176	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	16	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5574566, 48.1402325)
1654971179	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	17	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.557474, 48.1403481)
1654971183	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	18	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5574797, 48.1403863)
1654971187	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	19	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5574982, 48.1405106)
1654971190	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	20	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5575043, 48.1405509)
1654971223	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	21	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.557521, 48.1406627)
1654971229	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	22	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5575271, 48.1407033)
1654971239	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	23	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5575451, 48.1408237)
1654971249	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	24	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5575511, 48.1408641)
1654971286	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	25	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5575674, 48.1409725)
1654971302	München Hauptbahnhof	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	26	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5575727, 48.1410084)
1654971354	München Hauptbahnhof	NA	MH	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	5504	27	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.55576, 48.1412278)
1654971363	München Hauptbahnhof	NA	MH	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	5504	30	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5557981, 48.1414366)
1654971370	München Hauptbahnhof	NA	MH	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	5504	31	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5558051, 48.1414745)
1654971403	München Hauptbahnhof	NA	NA	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MH N	32	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5558211, 48.1415631)
1654971412	München Hauptbahnhof	NA	NA	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MH N	33	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5558276, 48.1415987)
1654971424	München Hauptbahnhof	NA	NA	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MH N	34	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5558443, 48.1416897)
1654971434	München Hauptbahnhof	NA	NA	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MH N	35	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5558508, 48.141726)
1659974104	Deroystraße	NA	NA	NA	NA	Deroystraße, Stop Tram 16/17/N17 Richtung Romanplatz/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:223:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5457571, 48.1442111)
1659974105	Hackerbrücke	NA	NA	NA	NA	Hackerbrücke, Stop Tram 16/17/N16 Richtung St. Emmeram/Schwanseestraße/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:7:2:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5484115, 48.1436233)
1659974106	Hackerbrücke	NA	NA	NA	NA	Hackerbrücke, Stop Tram 16/17/N17 Romanplatz/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:7:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.5481605, 48.1436997)
1659974234	Deroystraße	NA	NA	NA	NA	Deroystraße, Stop Tram 16/17/N16 Richtung St. Emmeram/Schwanseestraße/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:223:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5450839, 48.1443283)
1670410322	Großhesseloher Brücke	NA	NA	NA	NA	Großhesseloher Brücke, Stop Tram 25 Richtung Max-Weber-Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	3	de:09162:1125:2:3	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5503911, 48.0772117)
1670410340	Robert-Koch-Straße	NA	NA	NA	NA	Grünwald, Robert-Koch-Straße, Stop Tram 25 Richtung Max-Weber-Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5449673, 48.0624659)
1672730633	Gartenstraße	NA	NA	NA	NA	Gartenstraße, Stop Tram 27/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:308:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5649777, 48.1723485)
1672730677	Hohenzollernplatz	NA	NA	NA	NA	Hohenzollernplatz, Stop Tram 12/27/N27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Richtung Kurfürstenplatz	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5682694, 48.1611553)
1672730740	Nordendstraße	NA	NA	NA	NA	Nordendstraße, Stop Tram 27/28/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5753993, 48.1547767)
1672730748	Pinakotheken	NA	NA	NA	NA	Pinakotheken, Stop Tram 27/28/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5720254, 48.149142)
1672730758	Schellingstraße	NA	NA	NA	NA	Schellingstraße, Stop Tram 27/28/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5733708, 48.1512156)
1679671464	Fraunhoferstraße	NA	NA	NA	NA	Fraunhoferstraße, Stop Tram 17/N27 Richtung Amalienburgstraße/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5758089, 48.1281971)
1679671471	Müllerstraße	NA	NA	NA	NA	Müllerstraße, Stop Tram 16/18/N17/N27 Richtung Romanplatz/Amalienburgstraße/Gondrellplatz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5708869, 48.1310736)
1679739110	Eduard-Schmid-Straße	NA	NA	NA	NA	Eduard-Schmid-Straße, Stop Tram 17/N27 Richtung Amalienburgstraße/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5783978, 48.1262798)
1679739111	Ostfriedhof	NA	NA	NA	NA	Tram Stop 17/N27 Ri.Amalienburgstraße/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	no	NA	NA	NA	NA	c(11.5825765, 48.119493)
1679831847	Pinakotheken	NA	NA	NA	NA	Pinakotheken, Stop Tram 27/28/N27 Richtung Kurfürstenplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5718406, 48.1487734)
1679831863	Schellingstraße	NA	NA	NA	NA	Schellingstraße, Stop Tram 27/28/N27 Richtung Kurfürstenplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5731897, 48.1508698)
1680052324	Nordendstraße	NA	NA	NA	NA	Nordendstraße, Stop Tram 27/N27/28 Richtung Petuelring/Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.575424, 48.154911)
1680304960	Isartor	NA	NA	NA	timetable	Isartor, Stop Tram 16/N17 Richtung Romanplatz/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	DE-BY-MVV	MVV	Q259000	de:Münchner Verkehrs- und Tarifverbund	NA	NA	NA	MVG	stop_position	NA	NA	stop	NA	NA	NA	NA	Isartor, München	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5831308, 48.1335317)
1686194219	Solln	NA	NA	NA	NA	Solln, Gleis 2, S7/S20 Ri.Kreuzstraße/Pasing	NA	NA	-1	NA	NA	Soin	NA	NA	NA	NA	NA	NA	NA	NA	München-Solln	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MSN	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004161	yes	NA	NA	NA	NA	c(11.5269704, 48.0799345)
1686194222	Solln	NA	NA	NA	NA	Solln, Gleis 1, S7/S20 Ri. Wolfratshausen/Höllriegelskreuth	NA	NA	-1	NA	NA	Soin	NA	NA	NA	NA	NA	NA	NA	NA	München-Solln	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MSN	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004161	yes	NA	NA	NA	NA	c(11.5268367, 48.0799414)
1688588813	Bundesfinanzhof	NA	NA	NA	NA	Bundesfinanzhof, Stop Tram 16/37/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:91:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6054367, 48.148171)
1688588824	Bundesfinanzhof	NA	NA	NA	NA	Bundesfinanzhof, Stop Tram 37/N17 Richtung Max-Weber-Platz (Johnnisplatz)/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:91:2:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.605655, 48.1484186)
1688588828	Friedensengel/Villa Stuck	NA	NA	NA	NA	Friedensengel/Villa Stuck, Stop Tram 16/37/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5999771, 48.1404971)
1688588851	Friedensengel/Villa Stuck	NA	NA	NA	NA	Friedensengel/Villa Stuck, Stop Tram 37/N17 Richtung Max-Weber-Platz (Johannisplatz)/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6002433, 48.140942)
1688588864	Holbeinstraße	NA	NA	NA	NA	Holbeinstraße, Stop Tram 16/37/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:74:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6013269, 48.1429895)
